STOP_ID,STOP_FRISK_TIME,YEAR,MONTH,DAY,STOP_WAS_INITIATED,OBSERVED_DURATION_MINUTES,SUSPECTED_CRIME_DESCRIPTION,STOP_DURATION_MINUTES,OFFICER_EXPLAINED_STOP_FLAG,OFFICER_NOT_EXPLAINED_STOP_DESCRIPTION,OTHER_PERSON_STOPPED_FLAG,SUSPECT_ARRESTED_FLAG,SUSPECT_ARREST_OFFENSE,SUMMONS_ISSUED_FLAG,SUMMONS_OFFENSE_DESCRIPTION,FRISKED_FLAG,SEARCHED_FLAG,ASK_FOR_CONSENT_FLG,CONSENT_GIVEN_FLG,FIREARM_FLAG,WEAPON_FOUND_FLAG,DEMEANOR_OF_PERSON_STOPPED,SUSPECT_REPORTED_AGE,SUSPECT_SEX,SUSPECT_RACE_DESCRIPTION,SUSPECT_HEIGHT,SUSPECT_WEIGHT,SUSPECT_BODY_BUILD_TYPE,SUSPECT_EYE_COLOR,SUSPECT_HAIR_COLOR,STOP_LOCATION_ZIP_CODE,STOP_LOCATION_BORO_NAME
1316,15:00:00,2020,February,Tuesday,Based on Self Initiated,1,CRIMINAL TRESPASS,5,Y,(null),Y,N,(null),N,(null),N,N,N,N,(null),N,UPSET,20,MALE,BLACK,6.6,180,THN,BRO,BLK,10026,MANHATTAN
1317,15:00:00,2020,February,Tuesday,Based on Self Initiated,1,CRIMINAL TRESPASS,5,Y,(null),Y,N,(null),N,(null),N,N,N,N,(null),N,UPSET,18,MALE,BLACK,5.11,165,THN,BRO,BLK,10026,MANHATTAN
1318,15:00:00,2020,February,Tuesday,Based on Self Initiated,1,CRIMINAL TRESPASS,5,Y,(null),Y,N,(null),N,(null),N,N,N,N,(null),N,UPSET,18,MALE,BLACK,5.9,170,MED,BRO,BLK,10026,MANHATTAN
1319,15:00:00,2020,February,Tuesday,Based on Self Initiated,1,CRIMINAL TRESPASS,5,Y,(null),Y,N,(null),N,(null),N,N,N,N,(null),N,UPSET,19,MALE,BLACK,5.9,160,U,BRO,BLK,10026,MANHATTAN
1320,19:07:00,2020,February,Saturday,Based on Self Initiated,1,CPW,3,Y,(null),N,Y,CPW,N,(null),Y,N,N,(,Y,Y,NERVOUS,30,MALE,WHITE HISPANIC,5.8,140,THN,BRO,BRO,(null),BRONX
1321,2:30:00,2020,February,Saturday,Based on Radio Run,1,ROBBERY,5,Y,(null),N,Y,MENACING,N,(null),Y,Y,N,N,(null),Y,IRRITATED,38,MALE,BLACK,6.3,175,THN,BRO,BLK,10462,BRONX
1322,16:28:00,2020,February,Wednesday,Based on Radio Run,1,ROBBERY,17,Y,(null),N,N,(null),N,(null),Y,Y,Y,Y,(null),N,"BREATHING FAST, SWEATING",17,MALE,BLACK,5.6,153,MED,BLK,BLK,11214,BROOKLYN
1323,16:25:00,2020,February,Tuesday,Based on C/W on Scene,1,CPW,3,Y,(null),N,N,(null),N,(null),Y,N,N,(,(null),N,CALM,38,MALE,BLACK,6,180,MED,BRO,BLK,11234,BROOKLYN
1324,0:12:00,2020,February,Saturday,Based on Radio Run,12,GRAND LARCENY,28,Y,(null),N,N,(null),N,(null),N,N,N,N,(null),N,NERVOUS,29,MALE,WHITE,5.6,160,THN,BRO,BRO,11219,BROOKLYN
1325,5:05:00,2020,February,Monday,Based on C/W on Scene,0,ROBBERY,5,Y,(null),N,N,(null),N,(null),N,N,N,N,(null),N,CALM,40,MALE,BLACK, ,2,MED,BRO,BLK,(null),BROOKLYN
1326,1:10:00,2020,February,Sunday,Based on Radio Run,1,ROBBERY,15,Y,(null),N,N,(null),N,(null),N,N,N,N,(null),N,CASUAL,16,MALE,BLACK,5.8,185,THN,BRO,BLK,11432,QUEENS
1327,5:45:00,2020,February,Sunday,Based on Radio Run,2,ASSAULT,8,Y,(null),N,N,(null),N,(null),Y,Y,(,(,(null),N,,35,MALE,BLACK,5.1,170,THN,BLK,BLD,10010,MANHATTAN
1328,16:20:00,2020,February,Sunday,Based on Self Initiated,0,OTHER,10,Y,(null),Y,Y,GRAND LARCENY,N,(null),N,Y,N,N,Y,Y,ANGRY,12,MALE,BLACK HISPANIC,4.9,70,THN,BRO,BLK,(null),MANHATTAN
1329,11:52:00,2020,February,Thursday,Based on Radio Run,0,CRIMINAL MISCHIEF,45,Y,(null),N,Y,CRIMINAL MISCHIEF,N,(null),N,N,N,N,(null),N,LETHARGIC,30,FEMALE,BLACK,5.2,100,THN,BRO,BLK,10029,MANHATTAN
1330,10:17:00,2020,February,Monday,Based on Radio Run,1,PETIT LARCENY,10,Y,(null),N,Y,PETIT LARCENY,N,(null),Y,Y,Y,Y,(null),N,CALM,55,MALE,BLACK,5.9,108,THN,BRO,BLK,10029,MANHATTAN
1331,7:55:00,2020,February,Wednesday,Based on Radio Run,0,OTHER,10,Y,(null),N,N,(null),N,(null),Y,N,N,N,(null),N,CALM,39,MALE,BLACK,6,165,THN,BRO,BLK,10029,MANHATTAN
1332,15:42:00,2020,February,Tuesday,Based on C/W on Scene,10,PETIT LARCENY,18,Y,(null),Y,N,(null),N,(null),N,N,N,N,(null),N,"UPSET, AGITATED, UNCOOPERATIVE",40,FEMALE,BLACK,5.5,140,THN,BRO,XXX,10025,MANHATTAN
1333,19:42:00,2020,February,Friday,Based on Radio Run,1,ASSAULT,20,Y,(null),N,Y,ASSAULT,N,(null),Y,Y,N,N,(null),N,CALM,30,MALE,BLACK,6.2,220,U,BRO,BLK,10027,MANHATTAN
1334,3:10:00,2020,February,Sunday,Based on C/W on Scene,5,CRIMINAL MISCHIEF,10,Y,(null),Y,Y,CRIMINAL MISCHIEF,N,(null),Y,Y,N,N,(null),N,CALM,23,MALE,BLACK,5.7,180,MED,BRO,BLK,(null),MANHATTAN
1335,3:10:00,2020,February,Sunday,Based on C/W on Scene,5,CRIMINAL MISCHIEF,10,Y,(null),Y,Y,CRIMINAL MISCHIEF,N,(null),Y,Y,N,N,(null),N,CALM,21,MALE,BLACK,5.9,175,THN,BRO,BLK,(null),MANHATTAN
1336,3:10:00,2020,February,Sunday,Based on C/W on Scene,5,CRIMINAL MISCHIEF,10,Y,(null),Y,Y,CRIMINAL MISCHIEF,N,(null),Y,Y,N,N,(null),N,CALM,22,FEMALE,BLACK,5.4,125,THN,BRO,BLK,(null),MANHATTAN
1337,4:22:00,2020,February,Tuesday,Based on C/W on Scene,3,AUTO STRIPPIG,10,Y,(null),Y,N,(null),N,(null),N,N,N,N,(null),N,APPARENTLY NORMAL, ,MALE,ASIAN / PACIFIC ISLANDER, , ,XXX,BRO,BLK,10027,MANHATTAN
1338,4:22:00,2020,February,Tuesday,Based on C/W on Scene,3,AUTO STRIPPIG,10,Y,(null),Y,N,(null),N,(null),N,N,(,(,(null),N,APPARENTLY NORMAL,68,MALE,ASIAN / PACIFIC ISLANDER,5.1,190,MED,BRO,BLK,10027,MANHATTAN
1339,2:10:00,2020,February,Wednesday,Based on Radio Run,1,GRAND LARCENY,5,Y,(null),Y,Y,GRAND LARCENY,N,(null),N,N,N,N,(null),N,QUIET,16,MALE,BLACK HISPANIC,5.1,180,THN,BRO,BLK,10452,BRONX
1340,2:10:00,2020,February,Wednesday,Based on Radio Run,1,GRAND LARCENY,9,Y,(null),N,Y,GRAND LARCENY,N,(null),N,N,N,N,(null),N,,16,MALE,BLACK HISPANIC,5.1,180,MED,BRO,BLK,10452,BRONX
1341,7:45:00,2020,February,Tuesday,Based on Radio Run,1,CPW,3,Y,(null),N,N,(null),N,(null),Y,N,N,N,(null),N,CALM,60,MALE,WHITE HISPANIC,5.6,150,THN,BRO,GRY,10453,BRONX
1342,14:15:00,2020,February,Tuesday,Based on Radio Run,5,MENACING,30,Y,(null),N,N,(null),N,(null),Y,Y,Y,Y,(null),N,,29,FEMALE,BLACK,5.5,180,MED,BRO,RED,11212,BROOKLYN
1343,15:51:00,2020,February,Tuesday,Based on C/W on Scene,1,CPW,2,Y,(null),Y,N,(null),N,(null),Y,N,Y,Y,(null),N,UPSET, ,MALE,BLACK, , ,THN,(null),BLK,11212,BROOKLYN
1344,15:52:00,2020,February,Tuesday,Based on C/W on Scene,1,CPW,1,Y,(null),Y,N,(null),N,(null),Y,N,N,(,(null),N,,29,MALE,BLACK,5.8,180,MED,BRO,BLK,11212,BROOKLYN
1345,22:54:00,2020,February,Tuesday,Based on Radio Run,1,ROBBERY,25,Y,(null),Y,Y,ROBBERY,N,(null),N,Y,N,N,(null),N,NORMAL,45,MALE,BLACK,5.8,190,MED,BRO,BLK,11101,QUEENS
1346,4:24:00,2020,February,Saturday,Based on Radio Run,1,ROBBERY,13,Y,(null),N,N,(null),N,(null),Y,N,N,N,(null),N,"NERVOUS, ANXIOUS",21,MALE,WHITE HISPANIC,5.6,140,THN,BRO,BLK,(null),QUEENS
1347,14:56:00,2020,February,Sunday,Based on Radio Run,1,CPW,3,N,POSITI,N,Y,CPW,N,(null),Y,Y,N,N,(null),N,NERVOUS/ MAKE FURTIVE MOVEMENTS,27,MALE,BLACK,5.6,110,THN,BRO,BLK,10011,MANHATTAN
1348,9:10:00,2020,February,Wednesday,Based on Self Initiated,4,CPSP,30,Y,(null),N,N,(null),N,(null),N,N,N,(,(null),N,CALM,55,MALE,WHITE HISPANIC,5.1,170,MED,BRO,GRY,10017,MANHATTAN
1349,18:15:00,2020,February,Friday,Based on C/W on Scene,1,MENACING,5,Y,(null),N,N,(null),N,(null),Y,Y,Y,Y,(null),N,CALM,39,MALE,WHITE HISPANIC,5.5,160,MED,BRO,BRO,10022,MANHATTAN
1350,8:48:00,2020,February,Saturday,Based on Radio Run,1,PETIT LARCENY,3,Y,(null),N,Y,PETIT LARCENY,N,(null),Y,Y,N,N,(null),N,OK,55,MALE,BLACK,5.6,150,MED,BLK,BLK,10019,MANHATTAN
1351,16:40:00,2020,February,Tuesday,Based on C/W on Scene,1,ASSAULT,30,Y,(null),N,Y,ASSAULT,N,(null),N,N,N,N,(null),N,UNCOOPERATIVE,15,MALE,BLACK,6.3,200,THN,BRO,BLK,(null),MANHATTAN
1352,15:46:00,2020,February,Tuesday,Based on Radio Run,1,ROBBERY,5,Y,(null),N,N,(null),N,(null),Y,N,N,N,(null),N,CALM,21,MALE,BLACK,6.4,170,THN,BRO,BLK,10029,MANHATTAN
1353,22:45:00,2020,January,Friday,Based on Self Initiated,1,CRIMINAL TRESPASS,5,Y,(null),N,Y,CRIMINAL TRESPASS,N,(null),Y,Y,N,(,(null),N,,35,MALE,BLACK HISPANIC,6.3,210,U,BRO,BRO,10030,MANHATTAN
1354,20:45:00,2020,February,Tuesday,Based on Radio Run,1,PETIT LARCENY,5,Y,(null),N,Y,PETIT LARCENY,N,(null),Y,Y,N,N,(null),N,CALM,53,MALE,WHITE HISPANIC,5.6,200,HEA,BRO,BRO,11223,BROOKLYN
1355,21:34:00,2020,February,Monday,Based on Self Initiated,5,CPW,2,Y,(null),N,N,(null),N,(null),Y,N,N,(,(null),N,ANGRY REFUSED TO GET BACK IN VEHICLE,38,MALE,BLACK,5.9,190,MED,BRO,BLK,11207,BROOKLYN
1356,11:13:00,2020,February,Tuesday,Based on Radio Run,1,GRAND LARCENY,10,Y,(null),N,Y,GRAND LARCENY,N,(null),Y,Y,N,N,(null),N,APP NORMAL,17,MALE,BLACK,5.1,220,MED,BRO,BLK,(null),BROOKLYN
1357,19:52:00,2020,January,Friday,Based on C/W on Scene,1,ASSAULT,5,Y,(null),N,Y,OTHER,N,(null),N,Y,N,N,(null),N,,37,MALE,BLACK,6,170,U,BRO,BLK,11211,BROOKLYN
1358,15:30:00,2020,February,Saturday,Based on C/W on Scene,1,ROBBERY,10,Y,(null),Y,N,(null),N,(null),Y,Y,N,N,(null),N,CALM,33,MALE,BLACK HISPANIC,5.5,180,MED,BRO,BLK,11354,QUEENS
1359,15:30:00,2020,February,Saturday,Based on C/W on Scene,1,ROBBERY,10,Y,(null),Y,N,(null),N,(null),Y,Y,N,N,(null),N,CALM,36,MALE,WHITE HISPANIC,5.5,185,MED,BRO,BLK,11354,QUEENS
1360,15:30:00,2020,February,Saturday,Based on C/W on Scene,1,ROBBERY,10,Y,(null),Y,N,(null),N,(null),Y,Y,N,N,(null),N,CALM,34,MALE,BLACK HISPANIC,5.6,185,MED,BRO,BLK,11354,QUEENS
1361,15:30:00,2020,February,Saturday,Based on C/W on Scene,1,ROBBERY,10,Y,(null),Y,N,(null),N,(null),Y,Y,N,N,(null),N,CALM,47,MALE,BLACK HISPANIC,5.6,190,MED,BRO,BLK,11354,QUEENS
1362,4:14:00,2020,February,Wednesday,Based on Self Initiated,1,UNAUTHORIZED USE OF A VEHICLE,18,Y,(null),N,Y,UNAUTHORIZED USE OF A VEHICLE,N,(null),N,Y,N,N,(null),N,"MAD, NERVOUS",36,MALE,WHITE,5.5,130,THN,BRO,BLK,11375,QUEENS
1363,17:59:00,2020,February,Wednesday,Based on Radio Run,1,PETIT LARCENY,9,Y,(null),N,Y,PETIT LARCENY,N,(null),N,Y,N,N,(null),N,CALM, ,MALE,WHITE,6, ,(null),(null),(nu,10012,MANHATTAN
1364,21:20:00,2020,February,Tuesday,Based on Self Initiated,1,BURGLARY,7,Y,(null),N,N,(null),N,(null),N,N,N,N,(null),N,CALM,50,MALE,WHITE HISPANIC,5.1,200,HEA,BRO,XXX,10029,MANHATTAN
1365,4:35:00,2020,February,Wednesday,Based on Radio Run,1,PETIT LARCENY,5,Y,(null),N,Y,ROBBERY,N,(null),N,Y,N,(,(null),N,NERVOUS,34,MALE,WHITE,5.5,150,THN,BRO,BRO,(null),MANHATTAN
1366,19:17:00,2020,February,Tuesday,Based on C/W on Scene,2,CRIMINAL MISCHIEF,2,Y,(null),N,N,(null),N,(null),N,N,N,N,(null),N,,56,MALE,BLACK,6.1,210,MED,BRO,BLD,10035,MANHATTAN
1367,20:08:00,2020,February,Sunday,Based on Self Initiated,1,CPW,5,Y,(null),Y,Y,CPW,Y,ADMIN,Y,Y,N,N,Y,Y,"HAD BEEN DRINKING ALCOHOL , ODOR VERY STRONG",23,MALE,BLACK,6.1,220,MED,BRO,BLK,10456,BRONX
1368,20:08:00,2020,February,Sunday,Based on Self Initiated,1,CPW,5,Y,(null),Y,N,(null),N,(null),Y,N,N,Y,(null),N,NERVOUS,35,MALE,BLACK,6.2,230,MED,BLK,BRO,10456,BRONX
1369,17:25:00,2020,February,Tuesday,Based on Radio Run,1,ROBBERY,2,Y,(null),Y,N,(null),N,(null),N,N,N,N,(null),N,NORMAL,17,MALE,BLACK,5.5,140,THN,BLK,BRO,10459,BRONX
1370,17:24:00,2020,February,Tuesday,Based on Radio Run,1,ROBBERY,3,Y,(null),Y,N,(null),N,(null),N,N,N,N,(null),N,NERVUS AND UPSET,15,MALE,BLACK,5.7,130,THN,BRO,BLK,10459,BRONX
1371,3:25:00,2020,February,Wednesday,Based on Radio Run,1,BURGLARY,2,Y,(null),Y,N,(null),N,(null),N,N,N,N,(null),N,ANGRY,20,MALE,WHITE HISPANIC,5.9,165,THN,BRO,BLK,11235,BROOKLYN
1372,3:25:00,2020,February,Wednesday,Based on Radio Run,1,BURGLARY,2,Y,(null),Y,N,(null),N,(null),N,N,N,N,(null),N,ANGRY,20,MALE,WHITE HISPANIC,5.7,160,THN,ZZZ,XXX,11235,BROOKLYN
1373,4:07:00,2020,February,Saturday,Based on Radio Run,1,MENACING,2,Y,(null),N,N,(null),N,(null),N,N,N,N,(null),N,NORMAL,18,FEMALE,BLACK,5.5,125,THN,ZZZ,BLK,11229,BROOKLYN
1374,19:50:00,2020,February,Wednesday,Based on Radio Run,1,OTHER,5,Y,(null),N,N,(null),N,(null),Y,N,N,(,(null),N,AGGITATED,19,MALE,BLACK,5.6,140,THN,ZZZ,BLK,11203,BROOKLYN
1375,15:30:00,2020,February,Tuesday,Based on C/W on Scene,0,ROBBERY,5,Y,(null),N,Y,ROBBERY,N,(null),N,Y,(,(,(null),N,TIRED FROM RUNNING,14,MALE,BLACK,6,170,MED,BRO,BLK,11236,BROOKLYN
1376,1:49:00,2020,February,Wednesday,Based on Radio Run,1,CPW,7,Y,(null),N,N,(null),N,(null),Y,N,Y,Y,(null),N,"HOSTILE, AGGITATED", ,MALE,BLACK, , ,THN,BLK,BLK,11420,QUEENS
1377,22:57:00,2020,February,Tuesday,Based on Radio Run,1,ROBBERY,20,Y,(null),Y,Y,ROBBERY,N,(null),N,Y,N,N,(null),N,UNHAPPY,36,FEMALE,BLACK,5.9,200,HEA,BRO,BLK,11101,QUEENS
1378,20:34:00,2020,February,Wednesday,Based on Radio Run,1,PETIT LARCENY,13,Y,(null),N,N,(null),N,(null),N,N,N,N,(null),N,CONCERNED,25,MALE,WHITE HISPANIC,6.3,185,THN,BRO,BLK,11373,QUEENS
1379,0:17:00,2020,February,Wednesday,Based on Radio Run,1,BURGLARY,5,Y,(null),N,Y,BURGLARY,N,(null),N,Y,N,N,(null),N,NERVOUS,37,FEMALE,WHITE HISPANIC,5,130,THN,BRO,BLK,11374,QUEENS
1380,1:13:00,2020,January,Friday,Based on Self Initiated,1,CPSP,10,Y,(null),Y,N,(null),N,(null),N,N,N,(,(null),N,SUSPICIOUS,48,MALE,WHITE,5.9,180,MED,BRO,BRO,10310,STATEN ISLAND
1381,1:13:00,2020,January,Friday,Based on Self Initiated,1,CPSP,10,Y,(null),Y,N,(null),N,(null),N,N,N,(,(null),N,CALM,31,MALE,BLACK,5.11,280,HEA,BRO,BLK,10310,STATEN ISLAND
1382,0:15:00,2020,January,Wednesday,Based on Self Initiated,1,CRIMINAL TRESPASS,5,Y,(null),Y,N,(null),N,(null),N,N,N,N,(null),N,AGGRAVATED,21,MALE,BLACK,5.7,160,MED,BRO,BLK,10303,STATEN ISLAND
1383,0:15:00,2020,January,Wednesday,Based on Self Initiated,1,CRIMINAL TRESPASS,5,Y,(null),Y,N,(null),N,(null),N,N,N,N,(null),N,AGGRAVATED,21,MALE,BLACK,6.3,180,THN,BRO,BLK,10303,STATEN ISLAND
1384,9:00:00,2020,February,Wednesday,Based on Radio Run,0,BURGLARY,5,Y,(null),N,Y,BURGLARY,N,(null),Y,Y,N,N,(null),Y,TIMID,33,MALE,WHITE,5.8,170,MED,BRO,BRO,10011,MANHATTAN
1385,3:36:00,2020,February,Saturday,Based on Radio Run,1,MENACING,3,N,DUE TO,N,Y,CPW,N,(null),Y,Y,N,N,(null),Y,CALM,28,MALE,WHITE HISPANIC,5.7,160,THN,BRO,BLK,10014,MANHATTAN
1386,13:40:00,2020,February,Tuesday,Based on Radio Run,1,PETIT LARCENY,3,Y,(null),N,N,(null),N,(null),N,N,(,(,(null),N,HAPPY,35,MALE,WHITE HISPANIC,5.7,150,THN,BRO,BRO,10035,MANHATTAN
1387,3:10:00,2020,February,Sunday,Based on C/W on Scene,5,CRIMINAL MISCHIEF,10,Y,(null),Y,Y,CRIMINAL MISCHIEF,N,(null),Y,Y,N,N,(null),N,CALM,21,FEMALE,BLACK,5.1,125,THN,BRO,BLK,(null),MANHATTAN
1388,0:45:00,2020,February,Saturday,Based on Self Initiated,1,CPW,1,Y,(null),N,Y,CPW,N,(null),Y,Y,N,N,Y,Y,,19,MALE,BLACK HISPANIC,5.6,200,MED,BRO,BLK,10031,MANHATTAN
1389,0:46:00,2020,February,Saturday,Based on Radio Run,1,ASSAULT,9,Y,(null),N,N,(null),N,(null),N,N,N,N,(null),N,UPSET,25,MALE,BLACK HISPANIC,5.11,180,MED,BRO,BRO,10031,MANHATTAN
1390,0:34:00,2020,January,Thursday,Based on Self Initiated,0,ROBBERY,30,Y,(null),N,N,(null),N,(null),N,N,N,N,(null),N,,42,MALE,BLACK,5.5,145,MED,BRO,BLK,10036,MANHATTAN
1391,17:06:00,2020,January,Wednesday,Based on Radio Run,0,PETIT LARCENY,7,Y,(null),N,N,(null),N,(null),N,N,N,N,(null),N,,15,MALE,BLACK HISPANIC,5.8,150,THN,BRO,BLK,10036,MANHATTAN
1392,14:30:00,2020,January,Thursday,Based on Self Initiated,1,OTHER,10,Y,(null),N,N,(null),N,(null),Y,N,N,(,(null),N,AGITATED/ANGRY,32,MALE,BLACK,6.3,240,U,BLK,BLK,10001,MANHATTAN
1393,22:05:00,2020,February,Monday,Based on Self Initiated,15,BURGLARY,2,Y,(null),N,Y,BURGLARY,N,(null),N,Y,N,(,(null),N,COMPLIANT,29,FEMALE,WHITE,5.1,95,THN,GRN,BLN,10036,MANHATTAN
1394,18:35:00,2020,February,Wednesday,Based on Radio Run,1,MURDER,10,Y,(null),N,N,(null),N,(null),Y,N,N,N,(null),N,"NERVOUS, OUT OF BREATH",29,MALE,WHITE HISPANIC,5.7,160,THN,BRO,BLK,10029,MANHATTAN
1395,18:47:00,2020,February,Sunday,Based on Radio Run,1,CPW,4,Y,(null),Y,N,(null),N,(null),Y,N,N,N,(null),N,CALM,18,MALE,BLACK HISPANIC,5.5,140,THN,BRO,BLK,10031,MANHATTAN
1396,21:41:00,2020,February,Wednesday,Based on Radio Run,0,GRAND LARCENY AUTO,5,Y,(null),N,N,(null),N,(null),N,N,N,N,(null),N,NORMAL AND COMPILENT,32,MALE,BLACK,5.1,190,MED,BLK,BLK,10037,MANHATTAN
1397,14:20:00,2020,February,Wednesday,Based on Radio Run,1,CPW,4,Y,(null),Y,N,(null),N,(null),Y,N,N,Y,(null),N,UNDERSTANDING,37,MALE,WHITE HISPANIC,5.1,200,HEA,BRO,BLK,10455,BRONX
1398,14:20:00,2020,February,Wednesday,Based on Radio Run,1,CPW,4,Y,(null),Y,N,(null),N,(null),Y,N,Y,Y,(null),N,CALM,35,MALE,WHITE HISPANIC,5.11,200,HEA,BRO,BLK,10455,BRONX
1399,14:49:00,2020,February,Tuesday,Based on Self Initiated,2,CPW,1,Y,(null),N,N,(null),N,(null),Y,N,N,N,(null),N,IRATE,25,MALE,WHITE HISPANIC,6,180,MED,ZZZ,BLK,10468,BRONX
1400,8:07:00,2020,February,Tuesday,Based on C/W on Scene,1,ASSAULT,10,Y,(null),Y,N,(null),N,(null),N,N,N,(,(null),N,STANDOFF-ISH,17,MALE,BLACK,5.9,200,MED,BRO,BRO,(null),BRONX
1401,8:07:00,2020,February,Tuesday,Based on C/W on Scene,1,ASSAULT,10,Y,(null),Y,N,(null),N,(null),N,N,N,(,(null),N,STANDOFF-ISH,16,MALE,BLACK,5.7,175,THN,BRO,BRO,(null),BRONX
1402,11:26:00,2020,February,Thursday,Based on Radio Run,1,ASSAULT,3,Y,(null),N,N,(null),N,(null),N,N,N,(,(null),N,CALM,55,MALE,BLACK,6.1,220,MED,BRO,BRO,(null),BRONX
1403,14:25:00,2020,February,Thursday,Based on Self Initiated,5,CPW,5,Y,(null),N,N,(null),N,(null),Y,N,N,N,(null),N,UPSET,20,MALE,BLACK,5.1,180,MED,BRO,BLK,11224,BROOKLYN
1404,11:15:00,2020,February,Thursday,Based on Radio Run,1,GRAND LARCENY AUTO,10,Y,(null),N,N,(null),N,(null),N,N,N,(,(null),N,CALM,21,MALE,WHITE HISPANIC,6,165,THN,BRO,BLK,11214,BROOKLYN
1405,8:09:00,2020,February,Thursday,Based on Radio Run,1,CPW,4,Y,(null),N,N,(null),N,(null),Y,Y,Y,Y,(null),N,CALM,48,MALE,BLACK,6.1,180,THN,BRO,BLK,11226,BROOKLYN
1406,17:04:00,2020,February,Tuesday,Based on Radio Run,1,CPW,3,Y,(null),N,N,(null),N,(null),Y,N,N,N,(null),N,,16,MALE,BLACK,6.3,160,THN,BRO,BLK,11216,BROOKLYN
1407,16:35:00,2020,February,Wednesday,Based on Self Initiated,1,CPW,2,Y,(null),N,N,(null),N,(null),Y,N,N,N,(null),N,, ,MALE,BLACK, , ,THN,BRO,BLK,11216,BROOKLYN
1408,13:55:00,2020,February,Friday,Based on Radio Run,1,CPW,2,Y,(null),Y,N,(null),N,(null),Y,N,N,N,(null),N,ANNOYED,40,FEMALE,BLACK,5.5,130,MED,BRO,BLK,11211,BROOKLYN
1409,17:35:00,2020,February,Wednesday,Based on Self Initiated,1,CPW,10,Y,(null),N,N,(null),N,(null),Y,Y,(,(,(null),N,ANGRY, ,MALE,BLACK,5.7,160,MED,BRO,BLK,11206,BROOKLYN
1410,5:17:00,2020,February,Thursday,Based on Radio Run,0,BURGLARY,5,Y,(null),Y,N,(null),N,(null),Y,N,Y,Y,(null),N,SHOOK POLICE HAND,42,MALE,WHITE,6.1,220,HEA,BLU,(nu,11249,BROOKLYN
1411,5:17:00,2020,February,Thursday,Based on Radio Run,0,BURGLARY,5,Y,(null),Y,N,(null),N,(null),N,N,N,N,(null),N,UNDERSTANDING,27,MALE,WHITE,5.11,190,MED,BRO,BLK,11249,BROOKLYN
1412,12:12:00,2020,February,Wednesday,Based on C/W on Scene,1,ASSAULT,10,Y,(null),N,N,(null),N,(null),N,N,N,N,(null),N,UPSET,41,MALE,BLACK,5.6,160,THN,BRO,BLD,(null),MANHATTAN
1413,22:24:00,2020,February,Thursday,Based on Radio Run,1,GRAND LARCENY AUTO,20,Y,(null),Y,N,(null),N,(null),Y,N,N,N,(null),N,NERVOUS,17,MALE,BLACK HISPANIC,5.4,130,THN,BRO,BLK,10040,MANHATTAN
1414,22:24:00,2020,February,Thursday,Based on Radio Run,1,GRAND LARCENY AUTO,20,Y,(null),Y,N,(null),N,(null),Y,N,N,Y,(null),N,NERVOUS,20,MALE,BLACK,5.5,150,THN,BRO,BLK,10040,MANHATTAN
1415,23:05:00,2020,February,Wednesday,Based on Radio Run,1,ROBBERY,5,Y,(null),N,Y,ROBBERY,N,(null),Y,Y,N,N,(null),N,CALM,53,MALE,BLACK,6,170,THN,BRO,BLK,10456,BRONX
1416,9:22:00,2020,January,Thursday,Based on C/W on Scene,2,CRIMINAL POSSESSION OF CONTROLLED SUBSTANCE,6,Y,(null),N,N,(null),N,(null),Y,Y,Y,Y,(null),Y,NERVES,55,MALE,BLACK, ,180,THN,BLK,BLK,11217,BROOKLYN
1417,13:57:00,2020,February,Thursday,Based on Radio Run,1,ROBBERY,2,Y,(null),N,Y,ROBBERY,N,(null),Y,Y,N,N,(null),N,HAPPY,31,MALE,MIDDLE EASTERN/SOUTHWEST,5.8,220,MED,BLK,BRO,11367,QUEENS
1418,23:15:00,2020,February,Wednesday,Based on Radio Run,1,BURGLARY,15,Y,(null),Y,N,(null),N,(null),N,N,N,N,(null),N,CALM,33,MALE,WHITE HISPANIC,5.9,175,MED,BRO,BLK,(null),QUEENS
1419,23:15:00,2020,February,Wednesday,Based on Radio Run,1,BURGLARY,15,Y,(null),Y,N,(null),N,(null),N,N,N,N,(null),N,CALM/ RELAXED,24,MALE,MIDDLE EASTERN/SOUTHWEST,5.6,200,MED,BRO,BRO,(null),QUEENS
1420,1:14:00,2020,February,Tuesday,Based on Radio Run,1,ROBBERY,12,Y,(null),N,Y,CPW,N,(null),Y,Y,N,N,(null),Y,CALM,23,MALE,WHITE HISPANIC,6,160,THN,BRO,BLK,11103,QUEENS
1421,4:02:00,2020,February,Tuesday,Based on Radio Run,1,OTHER,4,N,ARREST,N,Y,OTHER,N,(null),Y,Y,N,N,(null),N,CONFUSED / INTOXICATED,38,MALE,WHITE,6,180,MED,BRO,BLK,11105,QUEENS
1422,0:15:00,2020,January,Wednesday,Based on Self Initiated,1,CRIMINAL TRESPASS,5,Y,(null),Y,N,(null),N,(null),Y,N,N,N,(null),N,AGGRAVATED,25,MALE,BLACK,5.11,170,THN,BRO,BLK,10303,STATEN ISLAND
1423,12:10:00,2020,February,Monday,Based on Radio Run,1,PETIT LARCENY,3,Y,(null),N,N,(null),N,(null),N,N,N,N,(null),N,CALM,60,FEMALE,BLACK,5.4,150,MED,BRO,BRO,10028,MANHATTAN
